NIVUS	otter

CPU32:	V4.16	23/01/17	FLASH : 8000B	DSP   : (1)V2.06 01/04/16 (4)
date	22.02.2020	c:\otterxxx.txt

		gate min[m]:	 0,125
		gate max[m]:	 0,910

date	time	level    [m]	velocity [m/s]	flowrate [l/s]	T [°C]	ADC_1 [m]	ADC_2 [mA]	ADC_3 [V]	ADC_4 [m]	

21.02.2020	12:15:00	0,257	1,015	449,241	7,4		91,571	12,877	
21.02.2020	12:30:00	0,257	0,647	286,411	7,3		97,614	12,803	
21.02.2020	12:45:00	0,263	0,670	304,655	7,4		92,043	12,996	
21.02.2020	13:00:00	0,266	0,650	299,630	7,5		91,728	13,012	
21.02.2020	13:15:00	0,267	0,597	276,351	7,5		97,189	13,023	
21.02.2020	13:30:00	0,263	0,524	238,118	7,6		84,488	13,029	
21.02.2020	13:45:00	0,266	0,581	267,566	7,7		74,698	13,030	
21.02.2020	14:00:00	0,270	0,546	255,717	7,8		68,628	13,036	
21.02.2020	14:15:00	0,260	0,560	251,096	7,9		78,291	13,031	
21.02.2020	14:30:00	0,263	0,683	310,641	8,0		70,443	13,031	
21.02.2020	14:45:00	0,267	0,588	272,068	8,0		65,177	13,035	
21.02.2020	15:00:00	0,266	0,530	244,372	8,1		73,434	13,032	
21.02.2020	15:15:00	0,262	0,520	235,377	8,1		123,176	13,017	
21.02.2020	15:30:00	0,262	0,689	311,784	8,1		71,024	13,023	
21.02.2020	15:45:00	0,263	0,765	347,647	8,1		117,438	13,017	
21.02.2020	16:00:00	0,266	0,726	334,458	8,1		90,537	13,023	
21.02.2020	16:15:00	0,264	0,764	348,671	8,1		70,424	13,024	
21.02.2020	16:30:00	0,268	0,844	392,296	8,1		77,732	13,015	
21.02.2020	16:45:00	0,272	0,751	355,173	8,1		86,412	13,020	
21.02.2020	17:00:00	0,253	0,677	294,314	8,1		89,374	13,018	
21.02.2020	17:15:00	0,262	0,662	299,834	8,1		80,787	13,016	
21.02.2020	17:30:00	0,262	0,711	321,778	8,1		74,679	13,015	
21.02.2020	17:45:00	0,255	0,673	295,062	8,0		63,057	13,019	
21.02.2020	18:00:00	0,260	0,639	286,556	8,0		68,782	13,016	
21.02.2020	18:15:00	0,262	0,652	295,054	8,0		95,209	13,010	
21.02.2020	18:30:00	0,264	0,767	350,279	8,0		128,741	13,005	
21.02.2020	18:45:00	0,260	0,597	267,677	8,0		75,785	13,010	
21.02.2020	19:00:00	0,262	0,691	312,580	8,0		70,723	13,006	
21.02.2020	19:15:00	0,265	0,683	313,198	8,0		74,063	13,005	
21.02.2020	19:30:00	0,258	0,782	347,548	7,9		64,420	13,009	
21.02.2020	19:45:00	0,267	0,631	292,131	7,9		114,015	12,994	
21.02.2020	20:00:00	0,258	0,442	196,355	7,9		73,102	13,003	
21.02.2020	20:15:00	0,251	0,621	267,362	7,9		71,259	13,000	
21.02.2020	20:30:00	0,257	0,711	314,669	7,9		66,693	12,998	
21.02.2020	20:45:00	0,256	0,500	220,440	7,9		87,739	12,998	
21.02.2020	21:00:00	0,260	0,632	283,613	7,9		72,834	13,000	
21.02.2020	21:15:00	0,253	0,676	293,639	7,9		70,821	12,995	
21.02.2020	21:30:00	0,256	0,485	213,911	7,8		96,723	12,989	
21.02.2020	21:45:00	0,251	0,624	268,837	7,8		73,509	12,998	
21.02.2020	22:00:00	0,247	0,776	328,267	7,8		83,517	12,996	
21.02.2020	22:15:00	0,246	0,759	319,564	7,8		68,514	12,996	
21.02.2020	22:30:00	0,255	0,731	320,469	7,8		100,933	12,992	
21.02.2020	22:45:00	0,252	0,656	283,782	7,8		76,612	12,996	
21.02.2020	23:00:00	0,260	0,737	330,467	7,8		67,363	12,998	
21.02.2020	23:15:00	0,253	0,707	307,444	7,8		73,500	12,993	
21.02.2020	23:30:00	0,259	0,632	282,206	7,8		72,391	12,990	
21.02.2020	23:45:00	0,255	0,569	249,637	7,8		67,200	12,991	
22.02.2020	00:00:00	0,252	0,631	273,210	7,8		97,481	12,988	
22.02.2020	00:15:00	0,254	0,544	237,643	7,8		72,760	12,985	
22.02.2020	00:30:00	0,254	0,560	244,607	7,8		71,661	12,985	
22.02.2020	00:45:00	0,252	0,557	240,824	7,8		73,697	12,991	
22.02.2020	01:00:00	0,253	0,590	256,638	7,8		95,122	12,988	
22.02.2020	01:15:00	0,250	0,541	232,032	7,8		64,962	12,993	
22.02.2020	01:30:00	0,250	0,569	243,762	7,8		69,174	12,993	
22.02.2020	01:45:00	0,246	0,672	282,598	7,8		68,515	12,993	
22.02.2020	02:00:00	0,245	0,780	326,915	7,8		95,649	12,987	
22.02.2020	02:15:00	0,243	0,867	359,694	7,8		100,401	12,983	
22.02.2020	02:30:00	0,251	0,815	351,121	7,8		69,559	12,990	
22.02.2020	02:45:00	0,253	0,661	287,379	7,8		74,362	12,990	
22.02.2020	03:00:00	0,255	0,673	295,323	7,8		70,864	12,991	
22.02.2020	03:15:00	0,247	0,508	214,972	7,8		102,517	12,985	
22.02.2020	03:30:00	0,245	0,648	271,538	7,8		111,223	12,983	
22.02.2020	03:45:00	0,256	0,670	295,168	7,8		71,433	12,989	
22.02.2020	04:00:00	0,252	0,720	311,722	7,8		71,105	12,988	
22.02.2020	04:15:00	0,251	0,827	356,117	7,8		72,161	12,989	
22.02.2020	04:30:00	0,248	0,654	277,603	7,9		66,557	12,989	
22.02.2020	04:45:00	0,251	0,615	265,046	7,9		101,086	12,982	
22.02.2020	05:00:00	0,256	0,623	274,686	7,9		74,158	12,986	
22.02.2020	05:15:00	0,253	0,652	283,524	7,9		72,492	12,985	
22.02.2020	05:30:00	0,255	0,709	311,120	7,9		81,821	12,985	
22.02.2020	05:45:00	0,248	0,751	318,993	7,9		71,106	12,988	
22.02.2020	06:00:00	0,242	0,723	298,637	8,0		69,024	12,986	
22.02.2020	06:15:00	0,251	0,694	298,952	8,0		82,696	12,983	
22.02.2020	06:30:00	0,254	0,600	262,074	8,0		65,819	12,985	
22.02.2020	06:45:00	0,256	0,689	303,546	8,0		76,434	12,984	
22.02.2020	07:00:00	0,250	0,825	353,553	8,0		87,240	12,982	
22.02.2020	07:15:00	0,253	0,617	268,144	8,0		71,395	12,986	
22.02.2020	07:30:00	0,253	0,707	307,251	8,0		67,302	12,987	
22.02.2020	07:45:00	0,251	0,633	272,725	8,1		69,249	12,987	
22.02.2020	08:00:00	0,248	0,545	231,625	8,1		65,632	12,988	
22.02.2020	08:15:00	0,248	0,650	276,028	8,1		67,317	12,988	
22.02.2020	08:30:00	0,257	0,673	297,714	8,2		74,440	12,986	
22.02.2020	08:45:00	0,254	0,834	364,290	8,2		74,657	12,986	
22.02.2020	09:00:00	0,250	0,627	268,972	8,2		70,074	12,984	
22.02.2020	09:15:00	0,254	0,745	325,444	8,3		96,732	12,982	
22.02.2020	09:30:00	0,249	0,772	329,389	8,3		67,939	12,983	
22.02.2020	09:45:00	0,255	0,797	349,807	8,4		71,735	12,986	
22.02.2020	10:00:00	0,256	0,820	361,371	8,4		74,872	12,985	
22.02.2020	10:15:00	0,251	0,663	285,645	8,5		74,297	12,987	
22.02.2020	10:30:00	0,258	0,563	250,139	8,5		71,243	12,988	
22.02.2020	10:45:00	0,254	0,660	287,995	8,6		90,754	12,982	
22.02.2020	11:00:00	0,252	0,614	265,747	8,7		81,487	12,981	
22.02.2020	11:15:00	0,256	0,612	269,710	8,8		94,905	12,986	
22.02.2020	11:30:00	0,256	0,599	264,110	8,8		78,532	12,986	
22.02.2020	11:45:00	0,253	0,620	269,436	8,9		71,914	12,990	
22.02.2020	12:00:00	0,259	0,724	323,440	8,9		101,388	12,981	
22.02.2020	12:15:00	0,266	0,686	316,215	8,9		69,480	12,988	
22.02.2020	12:30:00	0,263	0,678	308,146	9,0		73,129	12,991	
22.02.2020	12:45:00	0,261	0,789	355,612	9,0		82,464	12,987	
22.02.2020	13:00:00	0,254	0,785	342,771	9,1		63,720	12,993	
22.02.2020	13:15:00	0,258	0,698	310,219	9,1		73,414	12,988	
22.02.2020	13:30:00	0,260	0,682	305,794	9,2		93,545	12,990	
22.02.2020	13:45:00	0,253	0,682	296,490	9,2		93,722	12,990	
22.02.2020	14:00:00	0,261	0,687	309,394	9,2		104,121	12,987	
22.02.2020	14:15:00	0,256	0,712	313,781	9,2		72,650	12,994	
22.02.2020	14:30:00	0,255	0,649	284,569	9,3		66,066	12,991	
22.02.2020	14:45:00	0,258	0,726	322,960	9,3		83,895	12,988	
22.02.2020	15:00:00	0,258	0,595	264,367	9,3		65,199	12,996	
22.02.2020	15:15:00	0,257	0,916	405,394	9,3		105,795	12,988	
22.02.2020	15:30:00	0,258	0,836	371,935	9,2		70,893	12,994	
22.02.2020	15:45:00	0,262	0,638	288,825	9,2		66,997	12,996	
22.02.2020	16:00:00	0,254	0,780	340,479	9,2		107,154	12,990	
22.02.2020	16:15:00	0,250	0,502	215,260	9,2		75,230	12,993	
22.02.2020	16:30:00	0,254	0,580	253,061	9,2		71,016	12,992	
22.02.2020	16:45:00	0,252	0,571	247,159	9,1		108,143	12,987	
22.02.2020	17:00:00	0,249	0,606	258,820	9,1		114,033	12,982	
22.02.2020	17:15:00	0,249	0,726	309,928	9,1		68,899	12,989	
22.02.2020	17:30:00	0,254	0,716	312,847	9,1		70,750	12,991	
22.02.2020	17:45:00	0,254	0,421	183,852	9,1		107,944	12,988	
22.02.2020	18:00:00	0,254	0,600	261,847	9,0		70,077	12,990	
22.02.2020	18:15:00	0,253	0,596	259,281	9,0		82,969	12,984	
22.02.2020	18:30:00	0,246	0,549	231,133	9,0		73,968	12,987	
22.02.2020	18:45:00	0,250	0,521	223,217	8,9		73,867	12,988	
22.02.2020	19:00:00	0,251	0,532	229,004	8,9		70,917	12,989	
22.02.2020	19:15:00	0,247	0,533	225,542	8,9		91,869	12,984	
22.02.2020	19:30:00	0,251	0,601	258,706	8,9		86,902	12,984	
22.02.2020	19:45:00	0,248	0,759	322,235	8,8		70,524	12,978	
22.02.2020	20:00:00	0,253	0,675	293,256	8,8		76,939	12,982	
22.02.2020	20:15:00	0,248	0,504	213,967	8,8		68,661	12,981	
22.02.2020	20:30:00	0,247	0,582	245,891	8,8		91,800	12,975	
22.02.2020	20:45:00	0,247	0,503	212,688	8,7		87,677	12,973	
22.02.2020	21:00:00	0,253	0,426	185,280	8,7		68,899	12,981	
22.02.2020	21:15:00	0,245	0,567	237,486	8,7		72,560	12,981	
22.02.2020	21:30:00	0,245	0,644	269,547	8,6		80,399	12,977	
22.02.2020	21:45:00	0,238	0,545	220,715	8,6		96,433	12,977	
22.02.2020	22:00:00	0,246	0,606	254,924	8,6		76,117	12,978	
22.02.2020	22:15:00	0,248	0,633	268,896	8,6		73,960	12,980	
22.02.2020	22:30:00	0,245	0,621	260,064	8,6		85,104	12,976	
22.02.2020	22:45:00	0,249	0,693	295,897	8,6		73,379	12,980	
22.02.2020	23:00:00	0,249	0,864	368,582	8,6		70,044	12,981	
22.02.2020	23:15:00	0,240	0,677	276,762	8,6		73,158	12,980	
22.02.2020	23:30:00	0,247	0,622	262,816	8,6		64,258	12,978	
22.02.2020	23:45:00	0,243	0,743	308,309	8,6		70,478	12,976	
23.02.2020	00:00:00	0,243	0,673	279,430	8,6		71,919	12,977	
23.02.2020	00:15:00	0,245	0,607	254,233	8,6		82,464	12,977	
23.02.2020	00:30:00	0,243	0,550	228,324	8,6		78,565	12,976	
23.02.2020	00:45:00	0,248	0,768	326,436	8,6		78,635	12,975	
23.02.2020	01:00:00	0,249	0,594	253,494	8,6		105,295	12,971	
23.02.2020	01:15:00	0,246	0,694	292,265	8,6		69,789	12,977	
23.02.2020	01:30:00	0,249	0,715	305,012	8,6		79,556	12,975	
23.02.2020	01:45:00	0,249	0,648	276,539	8,6		109,712	12,966	
23.02.2020	02:00:00	0,240	0,764	312,339	8,7		71,526	12,975	
23.02.2020	02:15:00	0,243	0,714	296,259	8,7		106,951	12,973	
23.02.2020	02:30:00	0,251	0,734	316,112	8,7		90,411	12,972	
23.02.2020	02:45:00	0,245	0,765	320,481	8,7		96,847	12,975	
23.02.2020	03:00:00	0,248	0,517	219,472	8,8		96,023	12,969	
23.02.2020	03:15:00	0,249	0,540	230,654	8,8		83,796	12,975	
23.02.2020	03:30:00	0,249	0,556	237,209	8,8		72,766	12,977	
23.02.2020	03:45:00	0,252	0,665	287,590	8,8		99,350	12,969	
23.02.2020	04:00:00	0,250	0,596	255,664	8,8		69,800	12,977	
23.02.2020	04:15:00	0,250	0,699	299,498	8,9		93,270	12,972	
23.02.2020	04:30:00	0,253	0,693	301,428	8,9		66,093	12,980	
23.02.2020	04:45:00	0,242	0,574	237,207	8,9		66,704	12,980	
23.02.2020	05:00:00	0,244	0,525	218,787	8,9		94,067	12,976	
23.02.2020	05:15:00	0,245	0,537	225,047	9,0		69,400	12,981	
23.02.2020	05:30:00	0,255	0,605	265,443	9,0		80,714	12,978	
23.02.2020	05:45:00	0,250	0,570	244,277	9,0		72,370	12,977	
23.02.2020	06:00:00	0,249	0,612	261,107	9,0		69,727	12,979	
23.02.2020	06:15:00	0,250	0,612	262,181	9,0		69,341	12,981	
23.02.2020	06:30:00	0,256	0,626	275,673	9,0		73,819	12,979	
23.02.2020	06:45:00	0,250	0,533	228,568	9,1		104,960	12,977	
23.02.2020	07:00:00	0,253	0,711	308,905	9,1		90,442	12,975	
23.02.2020	07:15:00	0,256	0,789	347,464	9,1		73,132	12,979	
23.02.2020	07:30:00	0,253	0,529	229,792	9,1		119,286	12,970	
23.02.2020	07:45:00	0,254	0,686	299,523	9,2		80,269	12,976	
23.02.2020	08:00:00	0,256	0,769	338,724	9,2		84,651	12,978	
23.02.2020	08:15:00	0,253	0,660	286,684	9,2		73,249	12,982	
23.02.2020	08:30:00	0,252	0,678	293,406	9,3		70,712	12,980	
23.02.2020	08:45:00	0,255	0,585	256,628	9,3		65,799	12,975	
23.02.2020	09:00:00	0,252	0,652	282,190	9,3		68,858	12,981	
23.02.2020	09:15:00	0,252	0,742	320,995	9,4		103,190	12,972	
23.02.2020	09:30:00	0,254	0,698	305,014	9,4		90,664	12,977	
23.02.2020	09:45:00	0,258	0,790	351,304	9,5		70,606	12,979	
23.02.2020	10:00:00	0,252	0,725	313,621	9,5		97,805	12,977	
23.02.2020	10:15:00	0,257	0,735	325,399	9,6		69,520	12,983	
23.02.2020	10:30:00	0,261	0,812	366,118	9,7		88,678	12,978	
23.02.2020	10:45:00	0,258	0,619	275,418	9,8		63,093	12,983	
23.02.2020	11:00:00	0,263	0,503	228,896	9,8		70,161	12,985	
23.02.2020	11:15:00	0,254	0,620	270,667	9,9		69,986	12,987	
23.02.2020	11:30:00	0,257	0,605	267,653	10,0		72,817	12,987	
23.02.2020	11:45:00	0,256	0,609	268,517	10,0		94,724	12,985	
23.02.2020	12:00:00	0,258	0,682	303,154	10,1		71,376	12,987	
23.02.2020	12:15:00	0,259	0,771	344,235	10,3		85,092	12,985	
23.02.2020	12:30:00	0,263	0,765	347,920	10,5		101,780	12,985	
23.02.2020	12:45:00	0,260	0,787	353,063	10,5		81,061	12,986	
23.02.2020	13:00:00	0,261	0,734	330,790	10,4		83,416	12,987	
23.02.2020	13:15:00	0,257	0,563	249,346	10,4		100,441	12,985	
23.02.2020	13:30:00	0,261	0,629	283,509	10,4		70,410	12,991	
23.02.2020	13:45:00	0,263	0,656	298,217	10,4		82,624	12,989	
23.02.2020	14:00:00	0,264	0,569	259,969	10,5		63,014	12,991	
23.02.2020	14:15:00	0,256	0,487	214,475	10,5		74,462	12,988	
23.02.2020	14:30:00	0,259	0,662	295,598	10,5		69,691	12,988	
23.02.2020	14:45:00	0,254	0,591	257,951	10,5		67,003	12,990	
23.02.2020	15:00:00	0,257	0,691	306,043	10,5		64,593	12,991	
23.02.2020	15:15:00	0,253	0,716	311,346	10,5		69,032	12,987	
23.02.2020	15:30:00	0,253	0,549	238,778	10,4		71,210	12,989	
23.02.2020	15:45:00	0,259	0,655	292,747	10,4		68,948	12,987	
23.02.2020	16:00:00	0,255	0,701	307,655	10,4		74,914	12,985	
23.02.2020	16:15:00	0,250	0,639	273,882	10,3		73,561	12,987	
23.02.2020	16:30:00	0,253	0,678	294,613	10,3		88,966	12,982	
23.02.2020	16:45:00	0,248	0,665	282,547	10,2		66,857	12,988	
23.02.2020	17:00:00	0,247	0,585	247,189	10,2		92,229	12,984	
23.02.2020	17:15:00	0,250	0,566	242,493	10,2		71,696	12,985	
23.02.2020	17:30:00	0,255	0,582	255,477	10,1		107,293	12,977	
23.02.2020	17:45:00	0,247	0,864	365,440	10,0		75,238	12,978	
23.02.2020	18:00:00	0,246	0,685	288,133	10,0		70,986	12,982	
23.02.2020	18:15:00	0,250	0,588	252,166	9,9		70,605	12,982	
23.02.2020	18:30:00	0,249	0,566	241,442	9,9		73,994	12,978	
23.02.2020	18:45:00	0,250	0,609	260,946	9,9		82,698	12,976	
23.02.2020	19:00:00	0,245	0,549	229,939	9,8		68,961	12,980	
23.02.2020	19:15:00	0,249	0,606	258,786	9,8		70,283	12,975	
23.02.2020	19:30:00	0,241	0,578	237,439	9,7		84,526	12,972	
23.02.2020	19:45:00	0,247	0,567	239,883	9,7		87,525	12,975	
23.02.2020	20:00:00	0,248	0,567	240,732	9,7		73,288	12,975	
23.02.2020	20:15:00	0,238	0,703	284,693	9,6		72,477	12,970	
23.02.2020	20:30:00	0,238	0,796	322,484	9,6		120,985	12,965	
23.02.2020	20:45:00	0,246	0,698	293,776	9,6		69,914	12,973	
23.02.2020	21:00:00	0,244	0,572	238,531	9,5		80,461	12,966	
23.02.2020	21:15:00	0,246	0,636	267,718	9,5		93,777	12,968	
23.02.2020	21:30:00	0,242	0,619	255,559	9,5		69,582	12,972	
23.02.2020	21:45:00	0,246	0,556	234,051	9,4		92,748	12,964	
23.02.2020	22:00:00	0,244	0,712	296,643	9,4		86,909	12,963	
23.02.2020	22:15:00	0,247	0,729	308,248	9,3		81,541	12,967	
23.02.2020	22:30:00	0,249	0,660	281,762	9,3		68,131	12,969	
23.02.2020	22:45:00	0,249	0,791	337,582	9,3		149,444	12,953	
23.02.2020	23:00:00	0,243	0,780	323,711	9,3		76,339	12,965	
23.02.2020	23:15:00	0,232	0,671	263,921	9,2		90,965	12,960	
23.02.2020	23:30:00	0,230	0,632	246,079	9,2		88,358	12,954	
23.02.2020	23:45:00	0,242	0,713	294,461	9,2		69,660	12,967	
24.02.2020	00:00:00	0,242	0,766	316,444	9,1		69,690	12,966	
24.02.2020	00:15:00	0,242	0,647	267,337	9,1		124,795	12,956	
24.02.2020	00:30:00	0,235	0,825	329,387	9,1		91,864	12,958	
24.02.2020	00:45:00	0,235	0,650	259,421	9,1		79,381	12,956	
24.02.2020	01:00:00	0,231	0,705	276,093	9,1		65,623	12,956	
24.02.2020	01:15:00	0,242	1,017	419,903	9,0		66,219	12,958	
24.02.2020	01:30:00	0,252	0,994	429,931	9,0		68,419	12,961	
24.02.2020	01:45:00	0,246	0,944	397,447	9,0		105,960	12,956	
24.02.2020	02:00:00	0,246	1,006	423,258	9,0		83,752	12,955	
24.02.2020	02:15:00	0,248	0,580	246,550	9,0		82,751	12,952	
24.02.2020	02:30:00	0,245	0,720	301,381	9,0		82,258	12,956	
24.02.2020	02:45:00	0,249	0,701	299,072	9,0		85,515	12,957	
24.02.2020	03:00:00	0,249	0,654	279,079	9,0		73,604	12,962	
24.02.2020	03:15:00	0,251	0,560	241,064	9,0		86,404	12,956	
24.02.2020	03:30:00	0,250	0,533	228,705	9,0		80,359	12,958	
24.02.2020	03:45:00	0,244	0,656	273,350	9,0		103,129	12,957	
24.02.2020	04:00:00	0,248	0,804	341,320	9,0		91,298	12,955	
24.02.2020	04:15:00	0,251	0,782	336,786	9,0		79,592	12,955	
24.02.2020	04:30:00	0,249	0,642	273,876	9,0		81,712	12,957	
24.02.2020	04:45:00	0,253	0,746	324,449	9,0		70,334	12,963	
24.02.2020	05:00:00	0,242	0,772	319,007	9,0		77,186	12,959	
24.02.2020	05:15:00	0,241	0,871	357,803	9,0		79,094	12,959	
24.02.2020	05:30:00	0,252	0,705	305,135	9,1		86,773	12,960	
24.02.2020	05:45:00	0,249	0,728	310,543	9,1		73,303	12,962	
24.02.2020	06:00:00	0,252	0,636	275,346	9,0		69,415	12,959	
24.02.2020	06:15:00	0,251	0,741	319,075	9,1		81,212	12,951	
24.02.2020	06:30:00	0,250	0,646	276,861	9,1		84,602	12,958	
24.02.2020	06:45:00	0,250	0,779	333,797	9,0		70,123	12,958	
24.02.2020	07:00:00	0,251	0,738	317,904	9,0		70,608	12,959	
24.02.2020	07:15:00	0,246	1,060	446,117	9,1		86,078	12,955	
24.02.2020	07:30:00	0,250	0,856	367,053	9,1		85,932	12,957	
24.02.2020	07:45:00	0,245	0,872	365,316	9,1		68,937	12,960	
24.02.2020	08:00:00	0,251	0,783	337,241	9,1		102,275	12,954	
24.02.2020	08:15:00	0,252	0,702	303,569	9,1		68,956	12,962	
24.02.2020	08:30:00	0,253	0,770	334,506	9,1		66,530	12,963	
24.02.2020	08:45:00	0,248	0,725	308,017	9,1		91,275	12,956	
24.02.2020	09:00:00	0,243	0,841	349,109	9,1		87,848	12,960	
24.02.2020	09:15:00	0,244	0,949	395,717	9,1		65,466	12,962	
24.02.2020	09:30:00	0,254	0,809	353,055	9,1		69,566	12,962	
24.02.2020	09:45:00	0,249	0,678	289,376	9,2		74,459	12,961	
24.02.2020	10:00:00	0,242	0,773	319,060	9,2		73,835	12,962	
24.02.2020	10:15:00	0,252	0,705	305,037	9,2		63,655	12,964	
24.02.2020	10:30:00	0,250	0,642	275,352	9,2		88,295	12,956	
24.02.2020	10:45:00	0,250	0,686	293,955	9,2		72,747	12,963	
24.02.2020	11:00:00	0,250	0,671	287,699	9,2		73,627	12,963	
24.02.2020	11:15:00	0,252	0,940	406,946	9,3		69,631	12,964	
24.02.2020	11:30:00	0,260	0,782	350,802	9,3		77,596	12,961	
24.02.2020	11:45:00	0,251	0,879	378,697	9,3		83,370	12,961	
24.02.2020	12:00:00	0,259	0,833	371,871	9,3		86,447	12,960	
24.02.2020	12:15:00	0,254	0,839	366,218	9,3		78,896	12,960	
24.02.2020	12:30:00	0,252	0,858	371,222	9,3		80,043	12,959	
24.02.2020	12:45:00	0,257	0,746	330,180	9,4		67,088	12,963	
24.02.2020	13:00:00	0,261	0,826	372,051	9,4		74,348	12,959	
24.02.2020	13:15:00	0,253	0,674	293,194	9,4		77,459	12,962	
24.02.2020	13:30:00	0,259	0,715	319,560	9,4		77,029	12,962	
24.02.2020	13:45:00	0,258	0,537	238,934	9,5		80,993	12,960	
24.02.2020	14:00:00	0,254	0,596	260,117	9,5		72,809	12,964	
24.02.2020	14:15:00	0,254	0,716	312,728	9,5		70,281	12,958	
24.02.2020	14:30:00	0,251	0,625	269,078	9,5		69,778	12,964	
24.02.2020	14:45:00	0,254	0,660	287,995	9,5		89,299	12,961	
24.02.2020	15:00:00	0,254	0,649	283,383	9,6		70,732	12,966	
24.02.2020	15:15:00	0,250	0,700	300,098	9,5		73,515	12,963	
24.02.2020	15:30:00	0,253	0,757	328,914	9,6		66,763	12,962	
24.02.2020	15:45:00	0,258	0,482	214,140	9,6		66,313	12,956	
24.02.2020	16:00:00	0,253	0,692	300,872	9,6		75,981	12,961	
24.02.2020	16:15:00	0,257	0,719	318,175	9,6		74,516	12,961	
24.02.2020	16:30:00	0,253	0,701	304,767	9,6		68,034	12,959	
24.02.2020	16:45:00	0,252	0,632	273,467	9,6		74,483	12,958	
24.02.2020	17:00:00	0,255	0,576	252,880	9,5		100,674	12,959	
24.02.2020	17:15:00	0,254	0,709	309,584	9,5		107,495	12,956	
24.02.2020	17:30:00	0,251	0,784	337,820	9,5		91,115	12,956	
24.02.2020	17:45:00	0,252	0,743	321,680	9,4		69,510	12,959	
24.02.2020	18:00:00	0,249	0,758	323,325	9,3		69,745	12,960	
24.02.2020	18:15:00	0,252	0,769	332,937	9,3		83,164	12,957	
24.02.2020	18:30:00	0,250	0,852	365,489	9,3		71,431	12,959	
24.02.2020	18:45:00	0,250	0,833	357,052	9,2		78,047	12,955	
24.02.2020	19:00:00	0,255	0,960	421,169	9,2		90,800	12,958	
24.02.2020	19:15:00	0,244	0,864	360,140	9,2		75,988	12,959	
24.02.2020	19:30:00	0,247	0,744	314,703	9,2		98,165	12,954	
24.02.2020	19:45:00	0,242	0,822	339,622	9,1		70,771	12,959	
24.02.2020	20:00:00	0,239	0,959	390,542	9,0		97,980	12,948	
24.02.2020	20:15:00	0,254	0,851	371,500	9,0		101,348	12,943	
24.02.2020	20:30:00	0,249	0,703	300,137	8,9		70,766	12,956	
24.02.2020	20:45:00	0,244	0,777	324,018	8,9		92,458	12,947	
24.02.2020	21:00:00	0,239	0,754	307,040	8,8		85,224	12,946	
24.02.2020	21:15:00	0,245	0,592	247,833	8,7		71,865	12,952	
24.02.2020	21:30:00	0,246	0,839	353,231	8,7		66,381	12,953	
24.02.2020	21:45:00	0,245	0,760	318,403	8,6		97,912	12,948	
24.02.2020	22:00:00	0,244	0,712	296,803	8,6		76,938	12,944	
24.02.2020	22:15:00	0,243	0,788	327,080	8,6		64,937	12,943	
24.02.2020	22:30:00	0,242	0,748	308,775	8,5		73,949	12,949	
24.02.2020	22:45:00	0,241	0,849	349,057	8,5		69,455	12,948	
24.02.2020	23:00:00	0,237	0,606	244,306	8,5		68,042	12,948	
24.02.2020	23:15:00	0,246	0,868	365,216	8,4		70,535	12,946	
24.02.2020	23:30:00	0,241	0,805	331,038	8,4		75,033	12,946	
24.02.2020	23:45:00	0,238	0,710	287,707	8,4		96,821	12,941	
25.02.2020	00:00:00	0,242	0,817	337,574	8,3		96,775	12,940	
25.02.2020	00:15:00	0,250	0,544	233,041	8,3		81,142	12,941	
25.02.2020	00:30:00	0,237	0,613	247,325	8,2		73,376	12,941	
25.02.2020	00:45:00	0,246	0,764	321,450	8,2		80,803	12,936	
25.02.2020	01:00:00	0,240	0,749	306,527	8,2		72,721	12,942	
25.02.2020	01:15:00	0,237	0,573	230,827	8,1		70,166	12,942	
25.02.2020	01:30:00	0,240	0,507	207,336	8,1		97,860	12,935	
25.02.2020	01:45:00	0,241	0,559	229,932	8,1		96,490	12,934	
25.02.2020	02:00:00	0,244	0,519	216,279	8,0		82,454	12,938	
25.02.2020	02:15:00	0,239	0,574	233,700	8,0		72,812	12,940	
25.02.2020	02:30:00	0,245	0,602	252,042	7,9		88,974	12,937	
25.02.2020	02:45:00	0,243	0,571	236,875	7,9		69,432	12,936	
25.02.2020	03:00:00	0,244	0,550	229,326	7,9		89,907	12,931	
25.02.2020	03:15:00	0,240	0,534	218,396	7,8		82,016	12,932	
25.02.2020	03:30:00	0,237	0,519	209,329	7,8		89,115	12,932	
25.02.2020	03:45:00	0,240	0,529	216,237	7,7		83,229	12,931	
25.02.2020	04:00:00	0,244	0,562	234,262	7,7		83,319	12,932	
25.02.2020	04:15:00	0,245	0,504	210,946	7,6		76,264	12,933	
25.02.2020	04:30:00	0,249	0,581	247,861	7,6		111,102	12,924	
25.02.2020	04:45:00	0,244	0,599	249,817	7,5		92,322	12,928	
25.02.2020	05:00:00	0,242	0,603	248,880	7,5		92,920	12,923	
25.02.2020	05:15:00	0,246	0,543	228,341	7,5		96,083	12,924	
25.02.2020	05:30:00	0,247	0,538	227,382	7,5		80,251	12,917	
25.02.2020	05:45:00	0,241	0,469	192,660	7,5		77,964	12,922	
25.02.2020	06:00:00	0,238	0,677	274,192	7,4		72,465	12,927	
25.02.2020	06:15:00	0,248	0,849	360,486	7,4		81,132	12,923	
25.02.2020	06:30:00	0,244	0,850	354,194	7,4		66,795	12,926	
25.02.2020	06:45:00	0,240	0,606	248,044	7,4		92,124	12,922	
