NIVUS	otter

CPU32:	V4.16	23/01/17	FLASH : 8000B	DSP   : (1)V2.06 01/04/16 (4)
date	11.12.2019	c:\otterxxx.txt

		gate min[m]:	 0,125
		gate max[m]:	 0,910

date	time	level    [m]	velocity [m/s]	flowrate [l/s]	T [°C]	ADC_1 [m]	ADC_2 [mA]	ADC_3 [V]	ADC_4 [m]	

16.01.2020	22:30:00	0,348	-0,367	-232,330	8,5		103,884	12,692	
16.01.2020	22:45:00	0,344	-0,312	-194,454	8,5		76,502	12,697	
16.01.2020	23:00:00	0,341	-0,319	-197,122	8,5		69,840	12,700	
16.01.2020	23:15:00	0,345	-0,340	-212,672	8,5		84,734	12,692	
16.01.2020	23:30:00	0,346	-0,384	-241,458	8,5		71,344	12,698	
16.01.2020	23:45:00	0,340	-0,385	-236,888	8,5		70,644	12,699	
17.01.2020	00:00:00	0,342	-0,396	-245,591	8,5		67,749	12,700	
17.01.2020	00:15:00	0,339	-0,409	-250,611	8,5		75,151	12,697	
17.01.2020	00:30:00	0,340	-0,283	-174,313	8,5		68,091	12,697	
17.01.2020	00:45:00	0,341	-0,356	-219,796	8,5		73,874	12,692	
17.01.2020	01:00:00	0,338	-0,334	-204,136	8,5		81,604	12,693	
17.01.2020	01:15:00	0,334	-0,399	-240,200	8,5		73,809	12,695	
17.01.2020	01:30:00	0,340	-0,397	-244,563	8,5		67,762	12,693	
17.01.2020	01:45:00	0,340	-0,301	-185,118	8,5		69,690	12,697	
17.01.2020	02:00:00	0,339	-0,353	-216,681	8,5		69,583	12,695	
17.01.2020	02:15:00	0,339	-0,292	-179,174	8,5		69,185	12,696	
17.01.2020	02:30:00	0,334	-0,374	-225,622	8,4		75,909	12,696	
17.01.2020	02:45:00	0,341	-0,304	-187,710	8,4		73,102	12,695	
17.01.2020	03:00:00	0,341	-0,273	-168,537	8,4		68,394	12,698	
17.01.2020	03:15:00	0,341	-0,377	-232,743	8,4		76,192	12,696	
17.01.2020	03:30:00	0,333	-0,388	-233,087	8,3		73,259	12,692	
17.01.2020	03:45:00	0,344	-0,365	-227,969	8,3		85,300	12,688	
17.01.2020	04:00:00	0,351	-0,317	-202,882	8,3		92,450	12,691	
17.01.2020	04:15:00	0,344	-0,329	-205,448	8,3		69,097	12,690	
17.01.2020	04:30:00	0,338	-0,380	-232,246	8,2		89,562	12,687	
17.01.2020	04:45:00	0,341	-0,332	-205,169	8,2		85,503	12,689	
17.01.2020	05:00:00	0,346	-0,415	-261,151	8,2		139,477	12,678	
17.01.2020	05:15:00	0,344	-0,323	-201,585	8,2		66,538	12,688	
17.01.2020	05:30:00	0,346	-0,296	-186,042	8,2		82,662	12,688	
17.01.2020	05:45:00	0,343	-0,299	-185,814	8,2		66,801	12,691	
17.01.2020	06:00:00	0,340	-0,326	-200,548	8,1		67,290	12,687	
17.01.2020	06:15:00	0,345	-0,297	-186,328	8,0		63,063	12,690	
17.01.2020	06:30:00	0,343	-0,300	-186,431	8,0		69,854	12,686	
17.01.2020	06:45:00	0,333	-0,305	-183,385	8,0		66,274	12,689	
17.01.2020	07:00:00	0,337	-0,378	-230,435	7,9		73,486	12,689	
17.01.2020	07:15:00	0,346	-0,313	-196,554	7,9		74,454	12,687	
17.01.2020	07:30:00	0,341	-0,314	-194,157	7,8		79,455	12,687	
17.01.2020	07:45:00	0,341	-0,383	-236,369	7,8		70,420	12,688	
17.01.2020	08:00:00	0,339	-0,361	-221,523	7,7		89,409	12,682	
17.01.2020	08:15:00	0,343	-0,323	-201,010	7,7		72,302	12,683	
17.01.2020	08:30:00	0,338	-0,372	-227,063	7,6		77,853	12,685	
17.01.2020	08:45:00	0,338	-0,366	-223,994	7,6		79,465	12,679	
17.01.2020	09:00:00	0,344	-0,307	-191,807	7,5		71,056	12,678	
17.01.2020	09:15:00	0,341	-0,336	-207,626	7,5		69,488	12,685	
17.01.2020	09:30:00	0,339	-0,354	-216,917	7,5		85,333	12,678	
17.01.2020	09:45:00	0,346	-0,339	-213,162	7,5		71,005	12,683	
17.01.2020	10:00:00	0,342	-0,316	-195,974	7,5		70,628	12,680	
17.01.2020	10:15:00	0,338	-0,396	-241,829	7,5		77,881	12,677	
17.01.2020	10:30:00	0,344	-0,379	-236,701	7,5		74,118	12,683	
17.01.2020	10:45:00	0,341	-0,358	-220,824	7,6		66,544	12,683	
17.01.2020	11:00:00	0,341	-0,313	-193,268	7,6		74,356	12,679	
17.01.2020	11:15:00	0,336	-0,350	-212,146	7,6		77,479	12,680	
17.01.2020	11:30:00	0,338	-0,384	-234,637	7,6		67,192	12,683	
17.01.2020	11:45:00	0,344	-0,400	-249,884	7,7		75,770	12,681	
17.01.2020	12:00:00	0,343	-0,359	-223,260	7,6		59,833	12,683	
17.01.2020	12:15:00	0,336	-0,299	-181,180	7,7		89,002	12,681	
17.01.2020	12:30:00	0,336	-0,361	-219,241	7,7		132,519	12,675	
17.01.2020	12:45:00	0,340	-0,361	-222,076	7,7		66,740	12,680	
17.01.2020	13:00:00	0,340	-0,309	-190,326	7,7		74,027	12,678	
17.01.2020	13:15:00	0,338	-0,336	-205,237	7,8		71,070	12,681	
17.01.2020	13:30:00	0,342	-0,335	-207,677	7,8		67,147	12,683	
17.01.2020	13:45:00	0,343	-0,342	-212,999	7,9		70,172	12,684	
17.01.2020	14:00:00	0,336	-0,377	-228,701	7,9		69,315	12,682	
17.01.2020	14:15:00	0,342	-0,341	-211,485	7,9		72,145	12,684	
17.01.2020	14:30:00	0,335	-0,357	-215,613	7,8		74,060	12,685	
17.01.2020	14:45:00	0,333	-0,388	-232,936	7,8		74,027	12,683	
17.01.2020	15:00:00	0,335	-0,322	-194,757	7,7		101,428	12,677	
17.01.2020	15:15:00	0,335	-0,351	-212,239	7,7		104,759	12,674	
17.01.2020	15:30:00	0,337	-0,345	-210,400	7,7		93,275	12,676	
17.01.2020	15:45:00	0,335	-0,349	-210,765	7,7		72,233	12,679	
17.01.2020	16:00:00	0,337	-0,318	-193,869	7,7		85,339	12,678	
17.01.2020	16:15:00	0,346	-0,242	-151,944	7,6		63,396	12,683	
17.01.2020	16:30:00	0,338	-0,383	-233,869	7,5		73,727	12,681	
17.01.2020	16:45:00	0,332	-0,323	-193,012	7,5		101,978	12,672	
17.01.2020	17:00:00	0,338	-0,295	-180,419	7,5		86,450	12,678	
17.01.2020	17:15:00	0,330	-0,378	-224,559	7,5		77,455	12,679	
17.01.2020	17:30:00	0,336	-0,352	-213,367	7,4		102,799	12,676	
17.01.2020	17:45:00	0,335	-0,317	-191,854	7,4		82,666	12,674	
17.01.2020	18:00:00	0,335	-0,360	-217,444	7,3		71,315	12,679	
17.01.2020	18:15:00	0,337	-0,337	-205,318	7,3		80,217	12,674	
17.01.2020	18:30:00	0,337	-0,350	-212,902	7,3		77,215	12,674	
17.01.2020	18:45:00	0,341	-0,314	-194,125	7,2		69,638	12,677	
17.01.2020	19:00:00	0,336	-0,360	-218,464	7,2		85,544	12,672	
17.01.2020	19:15:00	0,337	-0,379	-230,621	7,1		85,395	12,673	
17.01.2020	19:30:00	0,333	-0,363	-217,689	7,1		71,667	12,676	
17.01.2020	19:45:00	0,331	-0,398	-237,348	7,1		74,792	12,674	
17.01.2020	20:00:00	0,341	-0,328	-202,528	7,0		94,382	12,669	
17.01.2020	20:15:00	0,341	-0,380	-234,590	7,0		73,223	12,673	
17.01.2020	20:30:00	0,334	-0,336	-202,333	6,9		85,642	12,670	
17.01.2020	20:45:00	0,336	-0,354	-214,852	6,9		117,996	12,665	
17.01.2020	21:00:00	0,342	-0,268	-165,956	6,8		110,959	12,666	
17.01.2020	21:15:00	0,335	-0,376	-227,223	6,8		77,417	12,669	
17.01.2020	21:30:00	0,337	-0,363	-220,830	6,8		132,509	12,663	
17.01.2020	21:45:00	0,336	-0,407	-247,010	6,7		97,657	12,665	
17.01.2020	22:00:00	0,339	-0,386	-236,882	6,7		73,001	12,669	
17.01.2020	22:15:00	0,340	-0,365	-224,893	6,6		87,183	12,660	
17.01.2020	22:30:00	0,328	-0,401	-236,488	6,6		64,281	12,669	
17.01.2020	22:45:00	0,336	-0,323	-195,744	6,6		63,096	12,658	
17.01.2020	23:00:00	0,336	-0,322	-195,679	6,5		94,431	12,660	
17.01.2020	23:15:00	0,331	-0,337	-200,937	6,5		77,550	12,665	
17.01.2020	23:30:00	0,333	-0,330	-198,073	6,5		98,634	12,660	
17.01.2020	23:45:00	0,341	-0,397	-245,492	6,4		103,060	12,661	
18.01.2020	00:00:00	0,333	-0,349	-209,312	6,4		70,556	12,665	
18.01.2020	00:15:00	0,338	-0,315	-192,226	6,3		67,664	12,666	
18.01.2020	00:30:00	0,339	-0,333	-204,180	6,3		69,533	12,662	
18.01.2020	00:45:00	0,341	-0,346	-213,866	6,2		76,681	12,663	
18.01.2020	01:00:00	0,337	-0,410	-249,915	6,2		64,906	12,655	
18.01.2020	01:15:00	0,333	-0,387	-232,428	6,2		86,179	12,659	
18.01.2020	01:30:00	0,334	-0,329	-198,088	6,1		79,693	12,657	
18.01.2020	01:45:00	0,338	-0,313	-191,441	6,1		74,405	12,660	
18.01.2020	02:00:00	0,335	-0,310	-187,694	6,0		111,669	12,648	
18.01.2020	02:15:00	0,335	-0,345	-208,647	6,0		89,367	12,655	
18.01.2020	02:30:00	0,343	-0,388	-241,299	5,9		69,653	12,656	
18.01.2020	02:45:00	0,335	-0,356	-215,364	5,9		75,867	12,659	
18.01.2020	03:00:00	0,336	-0,360	-218,464	5,9		85,912	12,648	
18.01.2020	03:15:00	0,339	-0,348	-213,737	5,8		71,442	12,658	
18.01.2020	03:30:00	0,338	-0,382	-233,201	5,8		86,036	12,652	
18.01.2020	03:45:00	0,337	-0,296	-180,305	5,7		82,190	12,649	
18.01.2020	04:00:00	0,336	-0,354	-214,736	5,7		73,333	12,655	
18.01.2020	04:15:00	0,335	-0,382	-230,699	5,6		72,832	12,656	
18.01.2020	04:30:00	0,337	-0,367	-223,511	5,6		80,894	12,648	
18.01.2020	04:45:00	0,337	-0,339	-206,328	5,6		73,102	12,650	
18.01.2020	05:00:00	0,332	-0,360	-215,096	5,5		108,807	12,641	
18.01.2020	05:15:00	0,337	-0,330	-201,177	5,5		104,727	12,649	
18.01.2020	05:30:00	0,334	-0,380	-228,725	5,5		119,168	12,644	
18.01.2020	05:45:00	0,336	-0,328	-198,948	5,4		68,293	12,653	
18.01.2020	06:00:00	0,336	-0,374	-226,828	5,4		67,436	12,645	
18.01.2020	06:15:00	0,339	-0,334	-204,970	5,4		112,346	12,643	
18.01.2020	06:30:00	0,336	-0,309	-187,394	5,3		74,907	12,648	
18.01.2020	06:45:00	0,339	-0,344	-210,793	5,3		72,558	12,649	
18.01.2020	07:00:00	0,335	-0,363	-219,428	5,2		77,371	12,648	
18.01.2020	07:15:00	0,336	-0,320	-194,079	5,2		77,788	12,646	
18.01.2020	07:30:00	0,345	-0,340	-212,812	5,2		67,309	12,642	
18.01.2020	07:45:00	0,334	-0,351	-211,742	5,1		69,803	12,646	
18.01.2020	08:00:00	0,336	-0,372	-225,667	5,1		72,793	12,641	
18.01.2020	08:15:00	0,334	-0,359	-216,598	5,1		69,832	12,645	
18.01.2020	08:30:00	0,332	-0,325	-194,559	5,0		65,913	12,640	
18.01.2020	08:45:00	0,333	-0,386	-231,886	5,0		68,097	12,646	
18.01.2020	09:00:00	0,338	-0,364	-222,369	5,0		70,719	12,645	
18.01.2020	09:15:00	0,331	-0,413	-246,450	5,0		96,835	12,637	
18.01.2020	09:30:00	0,332	-0,238	-142,318	5,0		96,160	12,641	
18.01.2020	09:45:00	0,334	-0,369	-222,515	5,0		101,334	12,640	
18.01.2020	10:00:00	0,340	-0,354	-217,792	5,1		68,364	12,645	
18.01.2020	10:15:00	0,333	-0,347	-208,311	5,1		87,228	12,640	
18.01.2020	10:30:00	0,339	-0,373	-228,593	5,2		96,257	12,639	
18.01.2020	10:45:00	0,336	-0,351	-213,066	5,2		92,935	12,634	
18.01.2020	11:00:00	0,332	-0,374	-223,750	5,2		101,597	12,640	
18.01.2020	11:15:00	0,340	-0,270	-166,277	5,3		70,504	12,648	
18.01.2020	11:30:00	0,338	-0,368	-224,897	5,4		76,749	12,642	
18.01.2020	11:45:00	0,334	-0,319	-191,921	5,4		71,920	12,650	
18.01.2020	12:00:00	0,333	-0,359	-215,778	5,5		71,285	12,650	
18.01.2020	12:15:00	0,333	-0,383	-229,703	5,6		108,115	12,642	
18.01.2020	12:30:00	0,336	-0,397	-240,835	5,7		77,225	12,647	
18.01.2020	12:45:00	0,338	-0,340	-208,017	5,7		103,535	12,650	
18.01.2020	13:00:00	0,336	-0,302	-183,364	5,8		74,343	12,653	
18.01.2020	13:15:00	0,333	-0,396	-237,901	5,8		78,192	12,648	
18.01.2020	13:30:00	0,333	-0,374	-224,547	5,9		71,516	12,657	
18.01.2020	13:45:00	0,336	-0,373	-226,232	5,9		75,287	12,657	
18.01.2020	14:00:00	0,333	-0,288	-173,079	6,0		120,627	12,649	
18.01.2020	14:15:00	0,331	-0,316	-188,069	6,0		100,461	12,658	
18.01.2020	14:30:00	0,339	-0,366	-224,385	6,0		64,688	12,658	
18.01.2020	14:45:00	0,336	-0,357	-216,781	6,1		76,955	12,658	
18.01.2020	15:00:00	0,344	-0,335	-209,135	6,1		72,638	12,662	
18.01.2020	15:15:00	0,336	-0,337	-204,327	6,1		81,158	12,659	
18.01.2020	15:30:00	0,333	-0,372	-223,315	6,1		102,278	12,656	
18.01.2020	15:45:00	0,335	-0,333	-201,529	6,1		93,600	12,660	
18.01.2020	16:00:00	0,332	-0,261	-155,918	6,1		73,682	12,665	
18.01.2020	16:15:00	0,337	-0,395	-240,524	6,0		76,824	12,666	
18.01.2020	16:30:00	0,334	-0,318	-191,748	6,0		70,755	12,664	
18.01.2020	16:45:00	0,337	-0,305	-185,918	5,9		71,223	12,665	
18.01.2020	17:00:00	0,338	-0,287	-175,549	5,9		92,908	12,656	
18.01.2020	17:15:00	0,340	-0,293	-180,576	5,9		80,741	12,660	
18.01.2020	17:30:00	0,332	-0,369	-220,985	5,8		68,508	12,667	
18.01.2020	17:45:00	0,340	-0,321	-197,604	5,8		70,162	12,664	
18.01.2020	18:00:00	0,342	-0,347	-215,294	5,8		66,544	12,658	
18.01.2020	18:15:00	0,334	-0,373	-224,639	5,7		72,474	12,664	
18.01.2020	18:30:00	0,338	-0,321	-195,922	5,7		84,727	12,657	
18.01.2020	18:45:00	0,333	-0,294	-176,537	5,7		85,782	12,657	
18.01.2020	19:00:00	0,335	-0,309	-186,678	5,7		67,469	12,662	
18.01.2020	19:15:00	0,333	-0,380	-228,380	5,7		70,305	12,660	
18.01.2020	19:30:00	0,338	-0,367	-224,423	5,6		81,107	12,656	
18.01.2020	19:45:00	0,335	-0,380	-229,960	5,6		69,927	12,660	
18.01.2020	20:00:00	0,334	-0,381	-229,707	5,6		75,580	12,657	
18.01.2020	20:15:00	0,329	-0,363	-214,975	5,6		74,203	12,657	
18.01.2020	20:30:00	0,338	-0,365	-223,015	5,5		72,579	12,658	
18.01.2020	20:45:00	0,337	-0,363	-221,114	5,5		85,460	12,650	
18.01.2020	21:00:00	0,339	-0,405	-248,133	5,4		71,930	12,652	
18.01.2020	21:15:00	0,336	-0,345	-209,457	5,4		75,951	12,653	
18.01.2020	21:30:00	0,336	-0,208	-126,030	5,4		94,714	12,650	
18.01.2020	21:45:00	0,337	-0,235	-143,322	5,3		70,673	12,654	
18.01.2020	22:00:00	0,335	-0,285	-172,159	5,3		77,628	12,652	
18.01.2020	22:15:00	0,335	-0,304	-183,928	5,2		74,528	12,650	
18.01.2020	22:30:00	0,335	-0,330	-199,575	5,2		91,048	12,648	
18.01.2020	22:45:00	0,334	-0,344	-207,220	5,2		82,737	12,648	
18.01.2020	23:00:00	0,336	-0,366	-222,076	5,1		67,739	12,648	
18.01.2020	23:15:00	0,338	-0,345	-210,902	5,1		102,412	12,646	
18.01.2020	23:30:00	0,336	-0,359	-217,663	5,1		70,221	12,650	
18.01.2020	23:45:00	0,339	-0,322	-197,251	5,0		73,760	12,645	
19.01.2020	00:00:00	0,334	-0,390	-234,998	5,0		103,965	12,640	
19.01.2020	00:15:00	0,334	-0,351	-211,651	5,0		93,040	12,641	
19.01.2020	00:30:00	0,338	-0,213	-130,058	4,9		71,139	12,642	
19.01.2020	00:45:00	0,334	-0,298	-179,774	4,9		77,843	12,644	
19.01.2020	01:00:00	0,336	-0,374	-227,120	4,9		97,263	12,642	
19.01.2020	01:15:00	0,337	-0,286	-173,991	4,9		67,602	12,646	
19.01.2020	01:30:00	0,329	-0,350	-207,259	4,8		77,433	12,643	
19.01.2020	01:45:00	0,341	-0,353	-218,107	4,8		76,411	12,643	
19.01.2020	02:00:00	0,333	-0,337	-202,167	4,7		142,746	12,625	
19.01.2020	02:15:00	0,334	-0,308	-185,867	4,7		64,011	12,639	
19.01.2020	02:30:00	0,338	-0,344	-210,244	4,7		85,427	12,639	
19.01.2020	02:45:00	0,336	-0,367	-222,722	4,7		68,325	12,642	
19.01.2020	03:00:00	0,336	-0,352	-213,609	4,6		96,850	12,632	
19.01.2020	03:15:00	0,335	-0,319	-193,088	4,6		113,675	12,627	
19.01.2020	03:30:00	0,333	-0,355	-213,094	4,6		107,762	12,633	
19.01.2020	03:45:00	0,339	-0,314	-192,736	4,5		89,465	12,631	
19.01.2020	04:00:00	0,336	-0,354	-215,085	4,5		77,238	12,635	
19.01.2020	04:15:00	0,336	-0,324	-196,501	4,5		64,310	12,640	
19.01.2020	04:30:00	0,334	-0,254	-153,282	4,5		116,299	12,628	
19.01.2020	04:45:00	0,337	-0,314	-191,180	4,5		72,884	12,633	
19.01.2020	05:00:00	0,336	-0,298	-180,756	4,4		70,055	12,628	
19.01.2020	05:15:00	0,338	-0,232	-141,988	4,4		67,528	12,636	
19.01.2020	05:30:00	0,332	-0,304	-181,827	4,4		72,535	12,633	
19.01.2020	05:45:00	0,336	-0,363	-220,270	4,4		72,506	12,636	
19.01.2020	06:00:00	0,337	-0,288	-175,346	4,4		74,086	12,630	
19.01.2020	06:15:00	0,336	-0,346	-209,871	4,3		98,087	12,622	
19.01.2020	06:30:00	0,335	-0,268	-161,842	4,3		70,451	12,635	
19.01.2020	06:45:00	0,336	-0,261	-158,594	4,3		85,876	12,630	
19.01.2020	07:00:00	0,334	-0,339	-204,441	4,3		64,970	12,635	
19.01.2020	07:15:00	0,335	-0,373	-225,440	4,2		70,836	12,632	
19.01.2020	07:30:00	0,332	-0,335	-200,497	4,2		74,079	12,632	
19.01.2020	07:45:00	0,337	-0,269	-163,701	4,2		104,401	12,628	
19.01.2020	08:00:00	0,329	-0,311	-184,175	4,1		85,972	12,624	
19.01.2020	08:15:00	0,336	-0,332	-201,181	4,1		95,397	12,626	
19.01.2020	08:30:00	0,329	-0,355	-210,113	4,1		74,447	12,627	
19.01.2020	08:45:00	0,335	-0,396	-239,343	4,1		71,559	12,633	
19.01.2020	09:00:00	0,330	-0,379	-225,163	4,2		102,568	12,626	
19.01.2020	09:15:00	0,336	-0,387	-234,873	4,2		95,220	12,628	
19.01.2020	09:30:00	0,333	-0,324	-194,519	4,2		70,764	12,625	
19.01.2020	09:45:00	0,335	-0,347	-209,656	4,3		70,866	12,631	
19.01.2020	10:00:00	0,328	-0,344	-202,828	4,3		125,446	12,623	
19.01.2020	10:15:00	0,333	-0,298	-179,164	4,4		95,476	12,623	
19.01.2020	10:30:00	0,336	-0,319	-193,530	4,4		94,545	12,625	
19.01.2020	10:45:00	0,334	-0,314	-189,193	4,5		73,324	12,630	
19.01.2020	11:00:00	0,332	-0,370	-221,453	4,6		98,514	12,630	
19.01.2020	11:15:00	0,337	-0,282	-171,594	4,6		71,373	12,636	
19.01.2020	11:30:00	0,334	-0,343	-206,813	4,7		123,802	12,623	
19.01.2020	11:45:00	0,332	-0,351	-210,140	4,8		78,947	12,636	
19.01.2020	12:00:00	0,337	-0,284	-172,666	4,9		124,684	12,632	
19.01.2020	12:15:00	0,335	-0,346	-209,051	5,0		129,852	12,634	
19.01.2020	12:30:00	0,332	-0,356	-212,701	5,0		89,079	12,635	
19.01.2020	12:45:00	0,336	-0,345	-209,240	5,1		97,988	12,639	
19.01.2020	13:00:00	0,333	-0,337	-202,492	5,2		80,588	12,643	
19.01.2020	13:15:00	0,337	-0,315	-191,570	5,2		71,324	12,648	
19.01.2020	13:30:00	0,334	-0,303	-182,782	5,3		68,538	12,649	
19.01.2020	13:45:00	0,333	-0,350	-210,369	5,3		65,458	12,652	
19.01.2020	14:00:00	0,338	-0,217	-132,665	5,4		80,412	12,650	
19.01.2020	14:15:00	0,336	-0,280	-169,878	5,4		69,077	12,653	
19.01.2020	14:30:00	0,338	-0,345	-210,861	5,4		65,529	12,657	
19.01.2020	14:45:00	0,337	-0,348	-212,191	5,5		83,438	12,652	
19.01.2020	15:00:00	0,334	-0,272	-163,641	5,5		113,248	12,649	
19.01.2020	15:15:00	0,333	-0,324	-194,231	5,5		71,246	12,654	
19.01.2020	15:30:00	0,335	-0,263	-159,056	5,5		70,836	12,658	
19.01.2020	15:45:00	0,338	-0,290	-177,191	5,5		66,619	12,659	
19.01.2020	16:00:00	0,338	-0,313	-191,273	5,5		76,991	12,657	
19.01.2020	16:15:00	0,336	-0,330	-200,275	5,4		86,287	12,653	
19.01.2020	16:30:00	0,338	-0,298	-182,205	5,4		92,897	12,655	
19.01.2020	16:45:00	0,338	-0,327	-199,956	5,3		77,365	12,657	
19.01.2020	17:00:00	0,336	-0,382	-232,009	5,3		77,588	12,656	
19.01.2020	17:15:00	0,335	-0,369	-223,104	5,2		78,146	12,657	
19.01.2020	17:30:00	0,336	-0,335	-203,317	5,2		73,942	12,658	
19.01.2020	17:45:00	0,340	-0,360	-221,387	5,2		66,632	12,650	
19.01.2020	18:00:00	0,330	-0,376	-223,541	5,1		72,715	12,656	
19.01.2020	18:15:00	0,340	-0,338	-207,886	5,1		74,004	12,649	
19.01.2020	18:30:00	0,339	-0,375	-229,929	5,1		94,213	12,649	
19.01.2020	18:45:00	0,337	-0,233	-141,697	5,0		75,276	12,649	
19.01.2020	19:00:00	0,335	-0,331	-200,271	5,0		85,916	12,648	
19.01.2020	19:15:00	0,336	-0,333	-201,958	5,0		89,940	12,648	
19.01.2020	19:30:00	0,334	-0,258	-155,451	4,9		68,658	12,652	
19.01.2020	19:45:00	0,335	-0,325	-196,457	4,9		92,835	12,641	
19.01.2020	20:00:00	0,331	-0,331	-197,007	4,9		102,854	12,642	
19.01.2020	20:15:00	0,345	-0,315	-197,438	4,9		81,743	12,641	
19.01.2020	20:30:00	0,330	-0,313	-185,813	4,8		62,171	12,648	
19.01.2020	20:45:00	0,335	-0,244	-147,253	4,8		68,941	12,647	
19.01.2020	21:00:00	0,333	-0,364	-218,496	4,8		67,518	12,644	
19.01.2020	21:15:00	0,336	-0,374	-226,912	4,7		69,596	12,646	
19.01.2020	21:30:00	0,337	-0,257	-156,393	4,7		72,510	12,646	
19.01.2020	21:45:00	0,336	-0,331	-200,987	4,6		67,589	12,640	
19.01.2020	22:00:00	0,329	-0,309	-182,831	4,6		84,374	12,637	
19.01.2020	22:15:00	0,335	-0,285	-172,144	4,5		69,423	12,640	
19.01.2020	22:30:00	0,335	-0,312	-188,579	4,5		61,819	12,643	
19.01.2020	22:45:00	0,336	-0,363	-220,115	4,5		69,840	12,643	
19.01.2020	23:00:00	0,336	-0,340	-206,522	4,5		76,847	12,638	
19.01.2020	23:15:00	0,336	-0,229	-139,040	4,4		82,796	12,631	
19.01.2020	23:30:00	0,338	-0,292	-178,365	4,4		80,229	12,630	
19.01.2020	23:45:00	0,339	-0,335	-205,651	4,4		72,310	12,636	
20.01.2020	00:00:00	0,334	-0,364	-219,429	4,3		74,662	12,637	
20.01.2020	00:15:00	0,334	-0,370	-222,950	4,3		103,287	12,634	
20.01.2020	00:30:00	0,328	-0,382	-225,029	4,3		73,210	12,636	
20.01.2020	00:45:00	0,331	-0,380	-226,731	4,3		77,867	12,634	
20.01.2020	01:00:00	0,337	-0,322	-196,312	4,3		78,143	12,632	
20.01.2020	01:15:00	0,337	-0,312	-190,206	4,3		70,608	12,636	
20.01.2020	01:30:00	0,335	-0,368	-222,436	4,3		68,397	12,630	
20.01.2020	01:45:00	0,335	-0,337	-204,045	4,3		87,159	12,632	
20.01.2020	02:00:00	0,332	-0,373	-222,894	4,2		74,250	12,634	
20.01.2020	02:15:00	0,336	-0,298	-180,947	4,2		114,321	12,620	
20.01.2020	02:30:00	0,335	-0,310	-187,500	4,2		86,127	12,625	
20.01.2020	02:45:00	0,336	-0,275	-167,039	4,2		106,840	12,629	
20.01.2020	03:00:00	0,334	-0,342	-206,182	4,1		70,061	12,635	
20.01.2020	03:15:00	0,334	-0,285	-171,792	4,1		77,843	12,632	
20.01.2020	03:30:00	0,333	-0,340	-204,101	4,1		107,003	12,626	
20.01.2020	03:45:00	0,333	-0,379	-227,275	4,1		62,758	12,631	
20.01.2020	04:00:00	0,334	-0,342	-206,064	4,0		113,759	12,623	
20.01.2020	04:15:00	0,329	-0,349	-206,343	4,0		72,685	12,630	
20.01.2020	04:30:00	0,336	-0,256	-155,352	4,0		72,551	12,631	
20.01.2020	04:45:00	0,333	-0,355	-213,004	4,0		73,229	12,631	
20.01.2020	05:00:00	0,335	-0,290	-175,649	3,9		87,850	12,625	
20.01.2020	05:15:00	0,331	-0,239	-142,482	3,9		88,472	12,625	
20.01.2020	05:30:00	0,330	-0,297	-176,178	3,9		72,298	12,630	
20.01.2020	05:45:00	0,333	-0,274	-164,318	3,9		84,920	12,625	
20.01.2020	06:00:00	0,336	-0,335	-203,317	3,9		73,273	12,628	
20.01.2020	06:15:00	0,336	-0,358	-217,434	3,9		74,066	12,622	
20.01.2020	06:30:00	0,336	-0,359	-218,141	3,8		88,108	12,623	
20.01.2020	06:45:00	0,336	-0,321	-195,016	3,8		77,456	12,625	
20.01.2020	07:00:00	0,334	-0,320	-193,097	3,8		84,082	12,625	
20.01.2020	07:15:00	0,332	-0,313	-187,217	3,8		92,439	12,623	
20.01.2020	07:30:00	0,338	-0,261	-159,414	3,8		78,312	12,626	
20.01.2020	07:45:00	0,335	-0,345	-208,481	3,7		78,045	12,626	
20.01.2020	08:00:00	0,335	-0,324	-195,806	3,7		70,549	12,625	
20.01.2020	08:15:00	0,336	-0,350	-212,639	3,7		75,132	12,625	
20.01.2020	08:30:00	0,339	-0,265	-162,290	3,7		68,055	12,628	
20.01.2020	08:45:00	0,335	-0,319	-192,725	3,7		63,952	12,625	
20.01.2020	09:00:00	0,340	-0,359	-221,215	3,7		76,581	12,624	
20.01.2020	09:15:00	0,345	-0,263	-164,886	3,7		73,346	12,625	
20.01.2020	09:30:00	0,334	-0,330	-199,074	3,7		86,550	12,621	
20.01.2020	09:45:00	0,334	-0,304	-183,316	3,7		72,513	12,623	
20.01.2020	10:00:00	0,335	-0,320	-193,209	3,8		96,866	12,616	
20.01.2020	10:15:00	0,333	-0,346	-207,948	3,8		108,734	12,616	
20.01.2020	10:30:00	0,333	-0,295	-177,037	3,9		70,178	12,621	
20.01.2020	10:45:00	0,337	-0,376	-228,969	3,9		71,748	12,623	
20.01.2020	11:00:00	0,334	-0,313	-188,711	4,0		63,750	12,625	
20.01.2020	11:15:00	0,334	-0,385	-231,948	4,1		72,692	12,628	
20.01.2020	11:30:00	0,334	-0,381	-229,552	4,2		76,000	12,625	
20.01.2020	11:45:00	0,335	-0,239	-144,737	4,3		81,406	12,622	
20.01.2020	12:00:00	0,331	-0,320	-190,596	4,4		97,044	12,628	
20.01.2020	12:15:00	0,338	-0,353	-215,915	4,4		72,581	12,634	
20.01.2020	12:30:00	0,334	-0,319	-192,437	4,5		94,457	12,634	
